core_name,split,img_path,annotation_id,annotator,comentario,created_at,data,id,lead_time,motivo,score,updated_at,crop_filename
descarga-10-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-10-_jpg.rf.32967d0fa1a4dd4fe25d8d079b4df358.jpg,33.0,1.0,,2025-09-12T04:11:43.442694Z,/data/upload/2/ba44311e-descarga-10-_jpg.rf.3ea4724e8adffc1a78f2001fdca37708.jpg,30.0,20.171,"{""choices"":[""Colores apagados"",""Buen balance visual""]}","[{""number"":75}]",2025-09-12T04:11:43.442725Z,crop_train_descarga-10-_jpg.rf.32967d0fa1a4dd4fe25d8d079b4df358.jpg
descarga-10-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-10-_jpg.rf.3ea4724e8adffc1a78f2001fdca37708.jpg,33.0,1.0,,2025-09-12T04:11:43.442694Z,/data/upload/2/ba44311e-descarga-10-_jpg.rf.3ea4724e8adffc1a78f2001fdca37708.jpg,30.0,20.171,"{""choices"":[""Colores apagados"",""Buen balance visual""]}","[{""number"":75}]",2025-09-12T04:11:43.442725Z,crop_train_descarga-10-_jpg.rf.3ea4724e8adffc1a78f2001fdca37708.jpg
descarga-10-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-10-_jpg.rf.dcbfd01aed3d07dcbecf83df5559712d.jpg,33.0,1.0,,2025-09-12T04:11:43.442694Z,/data/upload/2/ba44311e-descarga-10-_jpg.rf.3ea4724e8adffc1a78f2001fdca37708.jpg,30.0,20.171,"{""choices"":[""Colores apagados"",""Buen balance visual""]}","[{""number"":75}]",2025-09-12T04:11:43.442725Z,crop_train_descarga-10-_jpg.rf.dcbfd01aed3d07dcbecf83df5559712d.jpg
descarga-12-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-12-_jpg.rf.54ab2709c4265b0999f0b7633eb2763c.jpg,34.0,1.0,,2025-09-12T04:12:04.308732Z,/data/upload/2/6f7ab5b5-descarga-12-_jpg.rf.e6cbccf701c306ed3aebfb164a0d7538.jpg,31.0,20.262,Buen balance visual,"[{""number"":80}]",2025-09-12T04:12:04.308761Z,crop_train_descarga-12-_jpg.rf.54ab2709c4265b0999f0b7633eb2763c.jpg
descarga-12-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-12-_jpg.rf.e6cbccf701c306ed3aebfb164a0d7538.jpg,34.0,1.0,,2025-09-12T04:12:04.308732Z,/data/upload/2/6f7ab5b5-descarga-12-_jpg.rf.e6cbccf701c306ed3aebfb164a0d7538.jpg,31.0,20.262,Buen balance visual,"[{""number"":80}]",2025-09-12T04:12:04.308761Z,crop_train_descarga-12-_jpg.rf.e6cbccf701c306ed3aebfb164a0d7538.jpg
descarga-12-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-12-_jpg.rf.ef349b3440058d718267c26954de6661.jpg,34.0,1.0,,2025-09-12T04:12:04.308732Z,/data/upload/2/6f7ab5b5-descarga-12-_jpg.rf.e6cbccf701c306ed3aebfb164a0d7538.jpg,31.0,20.262,Buen balance visual,"[{""number"":80}]",2025-09-12T04:12:04.308761Z,crop_train_descarga-12-_jpg.rf.ef349b3440058d718267c26954de6661.jpg
descarga-13-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-13-_jpg.rf.2d74e214cbb6e9a4115671a2a0f6cac3.jpg,35.0,1.0,,2025-09-12T04:12:21.001847Z,/data/upload/2/6d65a1b3-descarga-13-_jpg.rf.2d74e214cbb6e9a4115671a2a0f6cac3.jpg,32.0,16.127,,"[{""number"":40}]",2025-09-12T04:12:21.001868Z,crop_train_descarga-13-_jpg.rf.2d74e214cbb6e9a4115671a2a0f6cac3.jpg
descarga-13-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-13-_jpg.rf.71b804a575548b35abaf43d8e3c2df8a.jpg,35.0,1.0,,2025-09-12T04:12:21.001847Z,/data/upload/2/6d65a1b3-descarga-13-_jpg.rf.2d74e214cbb6e9a4115671a2a0f6cac3.jpg,32.0,16.127,,"[{""number"":40}]",2025-09-12T04:12:21.001868Z,crop_train_descarga-13-_jpg.rf.71b804a575548b35abaf43d8e3c2df8a.jpg
descarga-13-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-13-_jpg.rf.ddee9d8175efe404d19da1c44f53b762.jpg,35.0,1.0,,2025-09-12T04:12:21.001847Z,/data/upload/2/6d65a1b3-descarga-13-_jpg.rf.2d74e214cbb6e9a4115671a2a0f6cac3.jpg,32.0,16.127,,"[{""number"":40}]",2025-09-12T04:12:21.001868Z,crop_train_descarga-13-_jpg.rf.ddee9d8175efe404d19da1c44f53b762.jpg
descarga-15-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-15-_jpg.rf.5c2036739ff2f2dfe2a7d847a53f1227.jpg,36.0,1.0,,2025-09-12T04:12:28.752878Z,/data/upload/2/9be7196a-descarga-15-_jpg.rf.7bc7411d58a1849961c4e4fc2ebb907d.jpg,33.0,7.191,Buen balance visual,"[{""number"":90}]",2025-09-12T04:12:28.752898Z,crop_train_descarga-15-_jpg.rf.5c2036739ff2f2dfe2a7d847a53f1227.jpg
descarga-15-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-15-_jpg.rf.7bc7411d58a1849961c4e4fc2ebb907d.jpg,36.0,1.0,,2025-09-12T04:12:28.752878Z,/data/upload/2/9be7196a-descarga-15-_jpg.rf.7bc7411d58a1849961c4e4fc2ebb907d.jpg,33.0,7.191,Buen balance visual,"[{""number"":90}]",2025-09-12T04:12:28.752898Z,crop_train_descarga-15-_jpg.rf.7bc7411d58a1849961c4e4fc2ebb907d.jpg
descarga-15-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-15-_jpg.rf.c38f99bf3041ae56314ff2c0399028b4.jpg,36.0,1.0,,2025-09-12T04:12:28.752878Z,/data/upload/2/9be7196a-descarga-15-_jpg.rf.7bc7411d58a1849961c4e4fc2ebb907d.jpg,33.0,7.191,Buen balance visual,"[{""number"":90}]",2025-09-12T04:12:28.752898Z,crop_train_descarga-15-_jpg.rf.c38f99bf3041ae56314ff2c0399028b4.jpg
descarga-17-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-17-_jpg.rf.05ad270642fec1f71b8abe6741973710.jpg,37.0,1.0,,2025-09-12T04:14:03.027646Z,/data/upload/2/990bb9d7-descarga-17-_jpg.rf.2ce0495a716f7780c0ccb1aa953ba4fe.jpg,34.0,93.72,Buen balance visual,"[{""number"":85}]",2025-09-12T04:14:03.027672Z,crop_train_descarga-17-_jpg.rf.05ad270642fec1f71b8abe6741973710.jpg
descarga-17-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-17-_jpg.rf.2ce0495a716f7780c0ccb1aa953ba4fe.jpg,37.0,1.0,,2025-09-12T04:14:03.027646Z,/data/upload/2/990bb9d7-descarga-17-_jpg.rf.2ce0495a716f7780c0ccb1aa953ba4fe.jpg,34.0,93.72,Buen balance visual,"[{""number"":85}]",2025-09-12T04:14:03.027672Z,crop_train_descarga-17-_jpg.rf.2ce0495a716f7780c0ccb1aa953ba4fe.jpg
descarga-17-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-17-_jpg.rf.4f43354071db6c2a4546e2c84d2f9b49.jpg,37.0,1.0,,2025-09-12T04:14:03.027646Z,/data/upload/2/990bb9d7-descarga-17-_jpg.rf.2ce0495a716f7780c0ccb1aa953ba4fe.jpg,34.0,93.72,Buen balance visual,"[{""number"":85}]",2025-09-12T04:14:03.027672Z,crop_train_descarga-17-_jpg.rf.4f43354071db6c2a4546e2c84d2f9b49.jpg
descarga-18-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-18-_jpg.rf.4a24b5559bf204c3738d53ce7501428d.jpg,38.0,1.0,,2025-09-12T04:14:22.425807Z,/data/upload/2/365252f7-descarga-18-_jpg.rf.72880431aa62affaf2169e6928d0010e.jpg,35.0,18.814,Desordenado,"[{""number"":40}]",2025-09-12T04:14:22.425827Z,crop_train_descarga-18-_jpg.rf.4a24b5559bf204c3738d53ce7501428d.jpg
descarga-18-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-18-_jpg.rf.72880431aa62affaf2169e6928d0010e.jpg,38.0,1.0,,2025-09-12T04:14:22.425807Z,/data/upload/2/365252f7-descarga-18-_jpg.rf.72880431aa62affaf2169e6928d0010e.jpg,35.0,18.814,Desordenado,"[{""number"":40}]",2025-09-12T04:14:22.425827Z,crop_train_descarga-18-_jpg.rf.72880431aa62affaf2169e6928d0010e.jpg
descarga-18-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-18-_jpg.rf.a870fecb63bd0de15d59279e86904c2c.jpg,38.0,1.0,,2025-09-12T04:14:22.425807Z,/data/upload/2/365252f7-descarga-18-_jpg.rf.72880431aa62affaf2169e6928d0010e.jpg,35.0,18.814,Desordenado,"[{""number"":40}]",2025-09-12T04:14:22.425827Z,crop_train_descarga-18-_jpg.rf.a870fecb63bd0de15d59279e86904c2c.jpg
descarga-19-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-19-_jpg.rf.ba0916d2a0e27419a76cb214e1592265.jpg,39.0,1.0,,2025-09-12T04:14:45.749583Z,/data/upload/2/54a6f418-descarga-19-_jpg.rf.ba0916d2a0e27419a76cb214e1592265.jpg,36.0,22.775,"{""choices"":[""Desordenado"",""Exceso de ingrediente""]}","[{""number"":75}]",2025-09-12T04:14:45.749604Z,crop_train_descarga-19-_jpg.rf.ba0916d2a0e27419a76cb214e1592265.jpg
descarga-19-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-19-_jpg.rf.c3e9cde90fb9e1ce2a1658a653ef8615.jpg,39.0,1.0,,2025-09-12T04:14:45.749583Z,/data/upload/2/54a6f418-descarga-19-_jpg.rf.ba0916d2a0e27419a76cb214e1592265.jpg,36.0,22.775,"{""choices"":[""Desordenado"",""Exceso de ingrediente""]}","[{""number"":75}]",2025-09-12T04:14:45.749604Z,crop_train_descarga-19-_jpg.rf.c3e9cde90fb9e1ce2a1658a653ef8615.jpg
descarga-19-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-19-_jpg.rf.f81c5f9c0336c738d1f2630eeb2fdb0b.jpg,39.0,1.0,,2025-09-12T04:14:45.749583Z,/data/upload/2/54a6f418-descarga-19-_jpg.rf.ba0916d2a0e27419a76cb214e1592265.jpg,36.0,22.775,"{""choices"":[""Desordenado"",""Exceso de ingrediente""]}","[{""number"":75}]",2025-09-12T04:14:45.749604Z,crop_train_descarga-19-_jpg.rf.f81c5f9c0336c738d1f2630eeb2fdb0b.jpg
descarga-2-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-2-_jpg.rf.087cdbacf1a9c403d13f93482461c617.jpg,28.0,1.0,,2025-09-12T04:09:27.513467Z,/data/upload/2/89a57741-descarga-2-_jpg.rf.d63511cd11a82a3c7a1303642e8871db.jpg,25.0,5.154,Buen balance visual,"[{""number"":90}]",2025-09-12T04:09:27.513498Z,crop_train_descarga-2-_jpg.rf.087cdbacf1a9c403d13f93482461c617.jpg
descarga-2-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-2-_jpg.rf.a142350e7aea4c9fdeda98098714b1f5.jpg,28.0,1.0,,2025-09-12T04:09:27.513467Z,/data/upload/2/89a57741-descarga-2-_jpg.rf.d63511cd11a82a3c7a1303642e8871db.jpg,25.0,5.154,Buen balance visual,"[{""number"":90}]",2025-09-12T04:09:27.513498Z,crop_train_descarga-2-_jpg.rf.a142350e7aea4c9fdeda98098714b1f5.jpg
descarga-2-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-2-_jpg.rf.d63511cd11a82a3c7a1303642e8871db.jpg,28.0,1.0,,2025-09-12T04:09:27.513467Z,/data/upload/2/89a57741-descarga-2-_jpg.rf.d63511cd11a82a3c7a1303642e8871db.jpg,25.0,5.154,Buen balance visual,"[{""number"":90}]",2025-09-12T04:09:27.513498Z,crop_train_descarga-2-_jpg.rf.d63511cd11a82a3c7a1303642e8871db.jpg
descarga-4-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-4-_jpg.rf.c5bcf7c4135f71fc68fab6498f3c96bf.jpg,29.0,1.0,,2025-09-12T04:09:38.184453Z,/data/upload/2/0553684e-descarga-4-_jpg.rf.fddfde9c1bd35d237632ff7024981d77.jpg,26.0,10.12,Buen balance visual,"[{""number"":90}]",2025-09-12T04:09:38.184483Z,crop_train_descarga-4-_jpg.rf.c5bcf7c4135f71fc68fab6498f3c96bf.jpg
descarga-4-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-4-_jpg.rf.c676b8579b115e5fa490e70f5d557041.jpg,29.0,1.0,,2025-09-12T04:09:38.184453Z,/data/upload/2/0553684e-descarga-4-_jpg.rf.fddfde9c1bd35d237632ff7024981d77.jpg,26.0,10.12,Buen balance visual,"[{""number"":90}]",2025-09-12T04:09:38.184483Z,crop_train_descarga-4-_jpg.rf.c676b8579b115e5fa490e70f5d557041.jpg
descarga-4-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-4-_jpg.rf.fddfde9c1bd35d237632ff7024981d77.jpg,29.0,1.0,,2025-09-12T04:09:38.184453Z,/data/upload/2/0553684e-descarga-4-_jpg.rf.fddfde9c1bd35d237632ff7024981d77.jpg,26.0,10.12,Buen balance visual,"[{""number"":90}]",2025-09-12T04:09:38.184483Z,crop_train_descarga-4-_jpg.rf.fddfde9c1bd35d237632ff7024981d77.jpg
descarga-5-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-5-_jpg.rf.30acbb593834d027ef5f02d6b8565bd2.jpg,30.0,1.0,,2025-09-12T04:09:47.424151Z,/data/upload/2/16ac10f5-descarga-5-_jpg.rf.5d5a1249644838d04c092d9203053383.jpg,27.0,8.728,"{""choices"":[""Exceso de ingrediente"",""Buen balance visual""]}","[{""number"":100}]",2025-09-12T04:09:47.424213Z,crop_train_descarga-5-_jpg.rf.30acbb593834d027ef5f02d6b8565bd2.jpg
descarga-5-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-5-_jpg.rf.5d5a1249644838d04c092d9203053383.jpg,30.0,1.0,,2025-09-12T04:09:47.424151Z,/data/upload/2/16ac10f5-descarga-5-_jpg.rf.5d5a1249644838d04c092d9203053383.jpg,27.0,8.728,"{""choices"":[""Exceso de ingrediente"",""Buen balance visual""]}","[{""number"":100}]",2025-09-12T04:09:47.424213Z,crop_train_descarga-5-_jpg.rf.5d5a1249644838d04c092d9203053383.jpg
descarga-5-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-5-_jpg.rf.cd072dc4b709c001e2397891fa801fcd.jpg,30.0,1.0,,2025-09-12T04:09:47.424151Z,/data/upload/2/16ac10f5-descarga-5-_jpg.rf.5d5a1249644838d04c092d9203053383.jpg,27.0,8.728,"{""choices"":[""Exceso de ingrediente"",""Buen balance visual""]}","[{""number"":100}]",2025-09-12T04:09:47.424213Z,crop_train_descarga-5-_jpg.rf.cd072dc4b709c001e2397891fa801fcd.jpg
descarga-7-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-7-_jpg.rf.7783198e5a4453bb7cfbbb21789353e9.jpg,31.0,1.0,,2025-09-12T04:11:04.461648Z,/data/upload/2/66d2d7db-descarga-7-_jpg.rf.7783198e5a4453bb7cfbbb21789353e9.jpg,28.0,76.506,,"[{""number"":90}]",2025-09-12T04:11:04.461675Z,crop_train_descarga-7-_jpg.rf.7783198e5a4453bb7cfbbb21789353e9.jpg
descarga-7-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-7-_jpg.rf.b20cdc6b8478abb1cb9d660cefa89ea2.jpg,31.0,1.0,,2025-09-12T04:11:04.461648Z,/data/upload/2/66d2d7db-descarga-7-_jpg.rf.7783198e5a4453bb7cfbbb21789353e9.jpg,28.0,76.506,,"[{""number"":90}]",2025-09-12T04:11:04.461675Z,crop_train_descarga-7-_jpg.rf.b20cdc6b8478abb1cb9d660cefa89ea2.jpg
descarga-7-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-7-_jpg.rf.f7379ad53ae2661b3144ed596ef90801.jpg,31.0,1.0,,2025-09-12T04:11:04.461648Z,/data/upload/2/66d2d7db-descarga-7-_jpg.rf.7783198e5a4453bb7cfbbb21789353e9.jpg,28.0,76.506,,"[{""number"":90}]",2025-09-12T04:11:04.461675Z,crop_train_descarga-7-_jpg.rf.f7379ad53ae2661b3144ed596ef90801.jpg
descarga-9-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-9-_jpg.rf.16ebe077efd3fb7664b977cde078b9b6.jpg,32.0,1.0,,2025-09-12T04:11:22.692674Z,/data/upload/2/5edf112a-descarga-9-_jpg.rf.16ebe077efd3fb7664b977cde078b9b6.jpg,29.0,17.681,Buen balance visual,"[{""number"":90}]",2025-09-12T04:11:22.692754Z,crop_train_descarga-9-_jpg.rf.16ebe077efd3fb7664b977cde078b9b6.jpg
descarga-9-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-9-_jpg.rf.61595dcea75de45a3cfe85f5fd7ae8e5.jpg,32.0,1.0,,2025-09-12T04:11:22.692674Z,/data/upload/2/5edf112a-descarga-9-_jpg.rf.16ebe077efd3fb7664b977cde078b9b6.jpg,29.0,17.681,Buen balance visual,"[{""number"":90}]",2025-09-12T04:11:22.692754Z,crop_train_descarga-9-_jpg.rf.61595dcea75de45a3cfe85f5fd7ae8e5.jpg
descarga-9-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga-9-_jpg.rf.f043671f91e846166296b2419b9f6777.jpg,32.0,1.0,,2025-09-12T04:11:22.692674Z,/data/upload/2/5edf112a-descarga-9-_jpg.rf.16ebe077efd3fb7664b977cde078b9b6.jpg,29.0,17.681,Buen balance visual,"[{""number"":90}]",2025-09-12T04:11:22.692754Z,crop_train_descarga-9-_jpg.rf.f043671f91e846166296b2419b9f6777.jpg
descarga_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga_jpg.rf.53c4ac7283dc2d65b76a1a7ed17712ec.jpg,13.0,1.0,,2025-09-12T03:37:12.492338Z,/data/upload/2/796db7b4-descarga_jpg.rf.9bdcedfe073720a18150f62943ee704d.jpg,10.0,12.798,Buen balance visual,"[{""number"":100}]",2025-09-12T03:37:12.492404Z,crop_train_descarga_jpg.rf.53c4ac7283dc2d65b76a1a7ed17712ec.jpg
descarga_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga_jpg.rf.53c4ac7283dc2d65b76a1a7ed17712ec.jpg,40.0,1.0,,2025-09-12T04:18:19.717108Z,/data/upload/2/a81db7c1-descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg,37.0,213.33,Buen balance visual,"[{""number"":100}]",2025-09-12T04:18:19.717181Z,crop_train_descarga_jpg.rf.53c4ac7283dc2d65b76a1a7ed17712ec.jpg
descarga_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga_jpg.rf.7ef80b378030d9cd661098c4f44810de.jpg,13.0,1.0,,2025-09-12T03:37:12.492338Z,/data/upload/2/796db7b4-descarga_jpg.rf.9bdcedfe073720a18150f62943ee704d.jpg,10.0,12.798,Buen balance visual,"[{""number"":100}]",2025-09-12T03:37:12.492404Z,crop_train_descarga_jpg.rf.7ef80b378030d9cd661098c4f44810de.jpg
descarga_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga_jpg.rf.7ef80b378030d9cd661098c4f44810de.jpg,40.0,1.0,,2025-09-12T04:18:19.717108Z,/data/upload/2/a81db7c1-descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg,37.0,213.33,Buen balance visual,"[{""number"":100}]",2025-09-12T04:18:19.717181Z,crop_train_descarga_jpg.rf.7ef80b378030d9cd661098c4f44810de.jpg
descarga_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg,13.0,1.0,,2025-09-12T03:37:12.492338Z,/data/upload/2/796db7b4-descarga_jpg.rf.9bdcedfe073720a18150f62943ee704d.jpg,10.0,12.798,Buen balance visual,"[{""number"":100}]",2025-09-12T03:37:12.492404Z,crop_train_descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg
descarga_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg,40.0,1.0,,2025-09-12T04:18:19.717108Z,/data/upload/2/a81db7c1-descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg,37.0,213.33,Buen balance visual,"[{""number"":100}]",2025-09-12T04:18:19.717181Z,crop_train_descarga_jpg.rf.bf53fb3553395ad1f66615a80807803c.jpg
fuente-de-soda-el-completo_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\fuente-de-soda-el-completo_jpg.rf.0d58662810e8ec519de9cbcaeae6fcdb.jpg,41.0,1.0,,2025-09-12T04:18:29.413028Z,/data/upload/2/f8fd6b05-fuente-de-soda-el-completo_jpg.rf.7d857c783949e9fdbaa47329cb3e48ac.jpg,38.0,9.093,Colores apagados,"[{""number"":75}]",2025-09-12T04:18:29.413051Z,crop_train_fuente-de-soda-el-completo_jpg.rf.0d58662810e8ec519de9cbcaeae6fcdb.jpg
fuente-de-soda-el-completo_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\fuente-de-soda-el-completo_jpg.rf.7d857c783949e9fdbaa47329cb3e48ac.jpg,41.0,1.0,,2025-09-12T04:18:29.413028Z,/data/upload/2/f8fd6b05-fuente-de-soda-el-completo_jpg.rf.7d857c783949e9fdbaa47329cb3e48ac.jpg,38.0,9.093,Colores apagados,"[{""number"":75}]",2025-09-12T04:18:29.413051Z,crop_train_fuente-de-soda-el-completo_jpg.rf.7d857c783949e9fdbaa47329cb3e48ac.jpg
fuente-de-soda-el-completo_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\fuente-de-soda-el-completo_jpg.rf.d4daf998d645258a9fef93eae7c24ca3.jpg,41.0,1.0,,2025-09-12T04:18:29.413028Z,/data/upload/2/f8fd6b05-fuente-de-soda-el-completo_jpg.rf.7d857c783949e9fdbaa47329cb3e48ac.jpg,38.0,9.093,Colores apagados,"[{""number"":75}]",2025-09-12T04:18:29.413051Z,crop_train_fuente-de-soda-el-completo_jpg.rf.d4daf998d645258a9fef93eae7c24ca3.jpg
images-1-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-1-_jpg.rf.53d827566a3f5b2417f73706184e77cf.jpg,45.0,1.0,,2025-09-12T04:20:59.298239Z,/data/upload/2/3da4794c-images-1-_jpg.rf.94cda38841275ba69832695b66147f98.jpg,42.0,15.196,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Falta de ingrediente""]}","[{""number"":5}]",2025-09-12T04:20:59.298278Z,crop_train_images-1-_jpg.rf.53d827566a3f5b2417f73706184e77cf.jpg
images-1-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-1-_jpg.rf.94cda38841275ba69832695b66147f98.jpg,45.0,1.0,,2025-09-12T04:20:59.298239Z,/data/upload/2/3da4794c-images-1-_jpg.rf.94cda38841275ba69832695b66147f98.jpg,42.0,15.196,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Falta de ingrediente""]}","[{""number"":5}]",2025-09-12T04:20:59.298278Z,crop_train_images-1-_jpg.rf.94cda38841275ba69832695b66147f98.jpg
images-1-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-1-_jpg.rf.fcd872a15d6811d9f6705c81d116976a.jpg,45.0,1.0,,2025-09-12T04:20:59.298239Z,/data/upload/2/3da4794c-images-1-_jpg.rf.94cda38841275ba69832695b66147f98.jpg,42.0,15.196,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Falta de ingrediente""]}","[{""number"":5}]",2025-09-12T04:20:59.298278Z,crop_train_images-1-_jpg.rf.fcd872a15d6811d9f6705c81d116976a.jpg
images-10-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-10-_jpg.rf.021d0ceb792c4ecb755ebcd20e95bca4.jpg,52.0,1.0,,2025-09-12T04:35:24.383225Z,/data/upload/2/d67acad9-images-10-_jpg.rf.e787116815a7f306cfa4af6663c68855.jpg,49.0,90.703,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Colores apagados""]}","[{""number"":60}]",2025-09-12T04:35:24.383309Z,crop_train_images-10-_jpg.rf.021d0ceb792c4ecb755ebcd20e95bca4.jpg
images-10-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-10-_jpg.rf.02d5dfa745d30f8af6c479734f698e81.jpg,52.0,1.0,,2025-09-12T04:35:24.383225Z,/data/upload/2/d67acad9-images-10-_jpg.rf.e787116815a7f306cfa4af6663c68855.jpg,49.0,90.703,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Colores apagados""]}","[{""number"":60}]",2025-09-12T04:35:24.383309Z,crop_train_images-10-_jpg.rf.02d5dfa745d30f8af6c479734f698e81.jpg
images-10-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-10-_jpg.rf.e787116815a7f306cfa4af6663c68855.jpg,52.0,1.0,,2025-09-12T04:35:24.383225Z,/data/upload/2/d67acad9-images-10-_jpg.rf.e787116815a7f306cfa4af6663c68855.jpg,49.0,90.703,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Colores apagados""]}","[{""number"":60}]",2025-09-12T04:35:24.383309Z,crop_train_images-10-_jpg.rf.e787116815a7f306cfa4af6663c68855.jpg
images-11-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-11-_jpg.rf.28f0a0f766fd94fefab30e23dc2089cf.jpg,53.0,1.0,,2025-09-12T04:37:41.391326Z,/data/upload/2/5985a186-images-11-_jpg.rf.2add837c96542e3f57803b9cb6953f8f.jpg,50.0,136.433,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Colores apagados""]}","[{""number"":60}]",2025-09-12T04:37:41.391346Z,crop_train_images-11-_jpg.rf.28f0a0f766fd94fefab30e23dc2089cf.jpg
images-11-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-11-_jpg.rf.2add837c96542e3f57803b9cb6953f8f.jpg,53.0,1.0,,2025-09-12T04:37:41.391326Z,/data/upload/2/5985a186-images-11-_jpg.rf.2add837c96542e3f57803b9cb6953f8f.jpg,50.0,136.433,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Colores apagados""]}","[{""number"":60}]",2025-09-12T04:37:41.391346Z,crop_train_images-11-_jpg.rf.2add837c96542e3f57803b9cb6953f8f.jpg
images-11-_jpg,train,../../Detector completos/Dataset-Comida-Chilena-1\train\images\images-11-_jpg.rf.5567389b153673c0d013472f52e738ef.jpg,53.0,1.0,,2025-09-12T04:37:41.391326Z,/data/upload/2/5985a186-images-11-_jpg.rf.2add837c96542e3f57803b9cb6953f8f.jpg,50.0,136.433,"{""choices"":[""Desordenado"",""Exceso de ingrediente"",""Colores apagados""]}","[{""number"":60}]",2025-09-12T04:37:41.391346Z,crop_train_images-11-_jpg.rf.5567389b153673c0d013472f52e738ef.jpg
